id,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url
tt0074119,All the President's Men,1976,PG,2h 18min,Biography; Drama; History; ,9 April 1976 (USA),8.0,98972,243,https://www.imdb.com/title/tt0074119/reviews/_ajax?ref_=undefined&paginationKey=
tt0422720,Marie Antoinette,2006,PG-13,2h 3min,Biography; Drama; History; ,20 October 2006 (USA),6.4,97923,666,https://www.imdb.com/title/tt0422720/reviews/_ajax?ref_=undefined&paginationKey=
tt0343737,The Good Shepherd,2006,R,2h 47min,Drama; History; Thriller; ,22 December 2006 (USA),6.7,96881,509,https://www.imdb.com/title/tt0343737/reviews/_ajax?ref_=undefined&paginationKey=
tt0475276,United 93,2006,R,1h 51min,Drama; History; Sci-Fi; ,28 April 2006 (USA),7.5,96591,862,https://www.imdb.com/title/tt0475276/reviews/_ajax?ref_=undefined&paginationKey=
tt0490215,Silence,2016,R,2h 41min,Drama; History; ,13 January 2017 (USA),7.2,96094,431,https://www.imdb.com/title/tt0490215/reviews/_ajax?ref_=undefined&paginationKey=
tt0433383,"Good Night, and Good Luck.",2005,PG,1h 33min,Biography; Drama; History; ,4 November 2005 (USA),7.4,92714,542,https://www.imdb.com/title/tt0433383/reviews/_ajax?ref_=undefined&paginationKey=
tt0093389,The Last Emperor,1987,PG-13,2h 43min,Biography; Drama; History; ,15 April 1988 (USA),7.7,91046,170,https://www.imdb.com/title/tt0093389/reviews/_ajax?ref_=undefined&paginationKey=
tt0127536,Elizabeth,1998,R,2h 4min,Biography; Drama; History; ,19 February 1999 (USA),7.4,90737,431,https://www.imdb.com/title/tt0127536/reviews/_ajax?ref_=undefined&paginationKey=
tt0095647,Mississippi Burning,1988,R,2h 8min,Crime; Drama; History; ,27 January 1989 (USA),7.8,84598,209,https://www.imdb.com/title/tt0095647/reviews/_ajax?ref_=undefined&paginationKey=
tt0032551,The Grapes of Wrath,1940,Passed,2h 9min,Drama; History; ,15 March 1940 (USA),8.0,84223,338,https://www.imdb.com/title/tt0032551/reviews/_ajax?ref_=undefined&paginationKey=
tt1020072,Selma,2014,PG-13,2h 8min,Biography; Drama; History; ,9 January 2015 (USA),7.5,83285,264,https://www.imdb.com/title/tt1020072/reviews/_ajax?ref_=undefined&paginationKey=
tt0104797,Malcolm X,1992,PG-13,3h 22min,Biography; Drama; History; ,18 November 1992 (USA),7.7,82521,183,https://www.imdb.com/title/tt0104797/reviews/_ajax?ref_=undefined&paginationKey=
tt0402399,The New World,2005,PG-13,2h 15min,Biography; Drama; History; ,20 January 2006 (USA),6.7,81466,721,https://www.imdb.com/title/tt0402399/reviews/_ajax?ref_=undefined&paginationKey=
tt4686844,The Death of Stalin,2017,R,1h 47min,Comedy; Drama; History; ,9 March 2018 (USA),7.2,80253,327,https://www.imdb.com/title/tt4686844/reviews/_ajax?ref_=undefined&paginationKey=
tt1020558,Centurion,2010,R,1h 37min,Action; Drama; History; ,30 July 2010 (USA),6.4,76569,234,https://www.imdb.com/title/tt1020558/reviews/_ajax?ref_=undefined&paginationKey=
tt0864761,The Duchess,2008,PG-13,1h 50min,Biography; Drama; History; ,10 October 2008 (USA),6.9,76558,157,https://www.imdb.com/title/tt0864761/reviews/_ajax?ref_=undefined&paginationKey=
tt0469641,World Trade Center,2006,PG-13,2h 9min,Drama; Fantasy; History; ,9 August 2006 (USA),5.9,76405,580,https://www.imdb.com/title/tt0469641/reviews/_ajax?ref_=undefined&paginationKey=
tt7984766,The King,2019,R,2h 20min,Biography; Drama; History; ,1 November 2019 (USA),7.2,76205,684,https://www.imdb.com/title/tt7984766/reviews/_ajax?ref_=undefined&paginationKey=
tt1212428,The Lost City of Z,2016,PG-13,2h 21min,Biography; Drama; History; ,21 April 2017 (USA),6.6,75131,251,https://www.imdb.com/title/tt1212428/reviews/_ajax?ref_=undefined&paginationKey=
tt1619029,Jackie,2016,R,1h 40min,Biography; Drama; History; ,2 December 2016 (USA),6.7,70888,320,https://www.imdb.com/title/tt1619029/reviews/_ajax?ref_=undefined&paginationKey=
tt0118607,Amistad,1997,R,2h 35min,Biography; Drama; History; ,25 December 1997 (USA),7.3,69328,240,https://www.imdb.com/title/tt0118607/reviews/_ajax?ref_=undefined&paginationKey=
tt1149362,The White Ribbon,2009,R,2h 24min,Drama; History; Mystery; ,5 March 2010 (USA),7.8,66893,212,https://www.imdb.com/title/tt1149362/reviews/_ajax?ref_=undefined&paginationKey=
tt0414055,Elizabeth: The Golden Age,2007,PG-13,1h 54min,Biography; Drama; History; ,12 October 2007 (USA),6.8,65530,237,https://www.imdb.com/title/tt0414055/reviews/_ajax?ref_=undefined&paginationKey=
tt1014763,Child 44,2015,R,2h 17min,Crime; Drama; History; ,9 May 2016 (India),6.5,63768,267,https://www.imdb.com/title/tt1014763/reviews/_ajax?ref_=undefined&paginationKey=
tt1413492,12 Strong,2018,R,2h 10min,Action; Drama; History; ,19 January 2018 (USA),6.6,63442,371,https://www.imdb.com/title/tt1413492/reviews/_ajax?ref_=undefined&paginationKey=
tt0110932,Quiz Show,1994,PG-13,2h 13min,Biography; Drama; History; ,7 October 1994 (USA),7.5,63232,177,https://www.imdb.com/title/tt0110932/reviews/_ajax?ref_=undefined&paginationKey=
tt2025690,The Finest Hours,2016,PG-13,1h 57min,Action; Drama; History; ,29 January 2016 (USA),6.8,59961,199,https://www.imdb.com/title/tt2025690/reviews/_ajax?ref_=undefined&paginationKey=
tt0267626,K-19: The Widowmaker,2002,PG-13,2h 18min,Drama; History; Thriller; ,19 July 2002 (USA),6.7,58258,291,https://www.imdb.com/title/tt0267626/reviews/_ajax?ref_=undefined&paginationKey=
tt0962736,The Young Victoria,2009,PG,1h 45min,Biography; Drama; History; ,8 January 2010 (USA),7.3,56451,108,https://www.imdb.com/title/tt0962736/reviews/_ajax?ref_=undefined&paginationKey=
tt1783232,Conquest 1453,2012,Not Rated,2h 42min,Action; Drama; History; ,25 April 2012 (USA),6.7,56021,154,https://www.imdb.com/title/tt1783232/reviews/_ajax?ref_=undefined&paginationKey=
tt0091530,The Mission,1986,PG,2h 5min,Adventure; Drama; History; ,31 October 1986 (USA),7.4,54283,214,https://www.imdb.com/title/tt0091530/reviews/_ajax?ref_=undefined&paginationKey=
tt0146309,Thirteen Days,2000,PG-13,2h 25min,Drama; History; Thriller; ,12 January 2001 (USA),7.3,52807,337,https://www.imdb.com/title/tt0146309/reviews/_ajax?ref_=undefined&paginationKey=
tt2404425,Woman in Gold,2015,PG-13,1h 49min,Biography; Drama; History; ,10 April 2015 (USA),7.3,52175,191,https://www.imdb.com/title/tt2404425/reviews/_ajax?ref_=undefined&paginationKey=
tt0015648,Battleship Potemkin,1925,Not Rated,1h 6min,Drama; History; Thriller; ,24 December 1925 (Soviet Union),8.0,51403,208,https://www.imdb.com/title/tt0015648/reviews/_ajax?ref_=undefined&paginationKey=
tt4387040,Airlift,2016,Not Rated,2h 10min,Drama; History; ,22 January 2016 (USA),8.0,51394,208,https://www.imdb.com/title/tt4387040/reviews/_ajax?ref_=undefined&paginationKey=
tt0056197,The Longest Day,1962,G,2h 58min,Action; Drama; History; ,4 October 1962 (USA),7.8,51178,234,https://www.imdb.com/title/tt0056197/reviews/_ajax?ref_=undefined&paginationKey=
tt6924650,Midway,2019,PG-13,2h 18min,Action; Drama; History; ,8 November 2019 (USA),6.7,50395,854,https://www.imdb.com/title/tt6924650/reviews/_ajax?ref_=undefined&paginationKey=
tt0087553,The Killing Fields,1984,R,2h 21min,Biography; Drama; History; ,1 February 1985 (USA),7.8,50036,206,https://www.imdb.com/title/tt0087553/reviews/_ajax?ref_=undefined&paginationKey=
tt1410063,The Flowers of War,2011,R,2h 26min,Drama; History; Romance; ,16 December 2011 (China),7.6,48360,162,https://www.imdb.com/title/tt1410063/reviews/_ajax?ref_=undefined&paginationKey=
tt5461944,Hotel Mumbai,2018,R,2h 3min,Action; Drama; History; ,29 March 2019 (USA),7.6,47726,393,https://www.imdb.com/title/tt5461944/reviews/_ajax?ref_=undefined&paginationKey=
tt0349825,Miracle,2004,PG,2h 15min,Biography; Drama; History; ,6 February 2004 (USA),7.5,46453,315,https://www.imdb.com/title/tt0349825/reviews/_ajax?ref_=undefined&paginationKey=
tt5390504,Detroit,2017,R,2h 23min,Crime; Drama; History; ,4 August 2017 (USA),7.3,45804,202,https://www.imdb.com/title/tt5390504/reviews/_ajax?ref_=undefined&paginationKey=
tt0019254,The Passion of Joan of Arc,1928,Passed,1h 54min,Biography; Drama; History; ,25 October 1928 (France),8.1,45200,192,https://www.imdb.com/title/tt0019254/reviews/_ajax?ref_=undefined&paginationKey=
tt6543652,Cold War,2018,R,1h 29min,Drama; History; Music; ,8 June 2018 (Poland),7.6,44833,195,https://www.imdb.com/title/tt6543652/reviews/_ajax?ref_=undefined&paginationKey=
tt1323594,Despicable Me,2010,PG,1h 35min,Animation; Comedy; ,9 July 2010 (USA),7.6,488575,359,https://www.imdb.com/title/tt1323594/reviews/_ajax?ref_=undefined&paginationKey=
tt0268380,Ice Age,2002,PG,1h 21min,Animation; Adventure; Comedy; ,15 March 2002 (USA),7.5,428802,491,https://www.imdb.com/title/tt0268380/reviews/_ajax?ref_=undefined&paginationKey=
tt2948356,Zootopia,2016,PG,1h 48min,Animation; Adventure; Comedy; ,4 March 2016 (USA),8.0,417226,710,https://www.imdb.com/title/tt2948356/reviews/_ajax?ref_=undefined&paginationKey=
tt0298148,Shrek 2,2004,PG,1h 33min,Animation; Adventure; Comedy; ,19 May 2004 (USA),7.2,407523,542,https://www.imdb.com/title/tt0298148/reviews/_ajax?ref_=undefined&paginationKey=
tt0441773,Kung Fu Panda,2008,PG,1h 32min,Animation; Action; Adventure; ,6 June 2008 (USA),7.5,406720,425,https://www.imdb.com/title/tt0441773/reviews/_ajax?ref_=undefined&paginationKey=
tt2245084,Big Hero 6,2014,PG,1h 42min,Animation; Action; Adventure; ,7 November 2014 (USA),7.8,398088,557,https://www.imdb.com/title/tt2245084/reviews/_ajax?ref_=undefined&paginationKey=
tt0398286,Tangled,2010,PG,1h 40min,Animation; Adventure; Comedy; ,24 November 2010 (USA),7.7,393285,489,https://www.imdb.com/title/tt0398286/reviews/_ajax?ref_=undefined&paginationKey=
tt1772341,Wreck-It Ralph,2012,PG,1h 41min,Animation; Adventure; Comedy; ,2 November 2012 (USA),7.7,369053,443,https://www.imdb.com/title/tt1772341/reviews/_ajax?ref_=undefined&paginationKey=
tt1217209,Brave,2012,PG,1h 33min,Animation; Adventure; Comedy; ,22 June 2012 (USA),7.1,361913,515,https://www.imdb.com/title/tt1217209/reviews/_ajax?ref_=undefined&paginationKey=
tt1690953,Despicable Me 2,2013,PG,1h 38min,Animation; Adventure; Comedy; ,3 July 2013 (USA),7.3,361388,321,https://www.imdb.com/title/tt1690953/reviews/_ajax?ref_=undefined&paginationKey=
tt0103639,Aladdin,1992,G,1h 30min,Animation; Adventure; Comedy; ,25 November 1992 (USA),8.0,360969,330,https://www.imdb.com/title/tt0103639/reviews/_ajax?ref_=undefined&paginationKey=
tt0351283,Madagascar,2005,PG,1h 26min,Animation; Adventure; Comedy; ,27 May 2005 (USA),6.9,355365,420,https://www.imdb.com/title/tt0351283/reviews/_ajax?ref_=undefined&paginationKey=
tt0317219,Cars,2006,G,1h 57min,Animation; Comedy; ,9 June 2006 (USA),7.1,354991,663,https://www.imdb.com/title/tt0317219/reviews/_ajax?ref_=undefined&paginationKey=
tt2380307,Coco,2017,PG,1h 45min,Animation; Adventure; ,22 November 2017 (USA),8.4,345200,1087,https://www.imdb.com/title/tt2380307/reviews/_ajax?ref_=undefined&paginationKey=
tt4633694,Spider-Man: Into the Spider-Verse,2018,PG,1h 57min,Animation; Action; Adventure; ,14 December 2018 (USA),8.4,326477,1810,https://www.imdb.com/title/tt4633694/reviews/_ajax?ref_=undefined&paginationKey=
tt1490017,The Lego Movie,2014,PG,1h 40min,Animation; Action; Adventure; ,7 February 2014 (USA),7.7,317860,554,https://www.imdb.com/title/tt1490017/reviews/_ajax?ref_=undefined&paginationKey=
tt0347149,Howl's Moving Castle,2004,PG,1h 59min,Animation; Adventure; ,17 June 2005 (USA),8.2,313971,435,https://www.imdb.com/title/tt0347149/reviews/_ajax?ref_=undefined&paginationKey=
tt1453405,Monsters University,2013,G,1h 44min,Animation; Adventure; Comedy; ,21 June 2013 (USA),7.3,311892,331,https://www.imdb.com/title/tt1453405/reviews/_ajax?ref_=undefined&paginationKey=
tt0462538,The Simpsons Movie,2007,PG-13,1h 27min,Animation; Adventure; Comedy; ,27 July 2007 (USA),7.3,303713,849,https://www.imdb.com/title/tt0462538/reviews/_ajax?ref_=undefined&paginationKey=
tt1646971,How to Train Your Dragon 2,2014,PG,1h 42min,Animation; Action; Adventure; ,13 June 2014 (USA),7.8,296544,404,https://www.imdb.com/title/tt1646971/reviews/_ajax?ref_=undefined&paginationKey=
tt0413267,Shrek the Third,2007,PG,1h 33min,Animation; Adventure; Comedy; ,18 May 2007 (USA),6.1,272620,360,https://www.imdb.com/title/tt0413267/reviews/_ajax?ref_=undefined&paginationKey=
tt0120623,A Bug's Life,1998,G,1h 35min,Animation; Adventure; Comedy; ,25 November 1998 (USA),7.2,259956,368,https://www.imdb.com/title/tt0120623/reviews/_ajax?ref_=undefined&paginationKey=
tt3521164,Moana,2016,PG,1h 47min,Animation; Adventure; Comedy; ,23 November 2016 (USA),7.6,256243,521,https://www.imdb.com/title/tt3521164/reviews/_ajax?ref_=undefined&paginationKey=
tt0438097,Ice Age: The Meltdown,2006,PG,1h 31min,Animation; Adventure; Comedy; ,31 March 2006 (USA),6.8,249504,267,https://www.imdb.com/title/tt0438097/reviews/_ajax?ref_=undefined&paginationKey=
tt1302011,Kung Fu Panda 2,2011,PG,1h 30min,Animation; Action; Adventure; ,26 May 2011 (USA),7.2,245225,243,https://www.imdb.com/title/tt1302011/reviews/_ajax?ref_=undefined&paginationKey=
tt0120762,Mulan,1998,G,1h 28min,Animation; Adventure; ,19 June 1998 (USA),7.6,242128,312,https://www.imdb.com/title/tt0120762/reviews/_ajax?ref_=undefined&paginationKey=
tt3606756,Incredibles 2,2018,PG,1h 58min,Animation; Action; Adventure; ,15 June 2018 (USA),7.6,236249,1067,https://www.imdb.com/title/tt3606756/reviews/_ajax?ref_=undefined&paginationKey=
tt0121164,Corpse Bride,2005,PG,1h 17min,Animation; Drama; ,23 September 2005 (USA),7.3,235900,521,https://www.imdb.com/title/tt0121164/reviews/_ajax?ref_=undefined&paginationKey=
tt2277860,Finding Dory,2016,PG,1h 37min,Animation; Adventure; Comedy; ,17 June 2016 (USA),7.3,231496,427,https://www.imdb.com/title/tt2277860/reviews/_ajax?ref_=undefined&paginationKey=
tt1192628,Rango,2011,PG,1h 47min,Animation; Adventure; Comedy; ,4 March 2011 (USA),7.2,229568,400,https://www.imdb.com/title/tt1192628/reviews/_ajax?ref_=undefined&paginationKey=
tt1001526,Megamind,2010,PG,1h 35min,Animation; Action; Comedy; ,5 November 2010 (USA),7.2,221204,255,https://www.imdb.com/title/tt1001526/reviews/_ajax?ref_=undefined&paginationKey=
tt1080016,Ice Age: Dawn of the Dinosaurs,2009,PG,1h 34min,Animation; Adventure; Comedy; ,1 July 2009 (USA),6.9,217346,148,https://www.imdb.com/title/tt1080016/reviews/_ajax?ref_=undefined&paginationKey=
tt0837562,Hotel Transylvania,2012,PG,1h 31min,Animation; Comedy; ,28 September 2012 (USA),7.1,217079,225,https://www.imdb.com/title/tt0837562/reviews/_ajax?ref_=undefined&paginationKey=
tt0983193,The Adventures of Tintin,2011,PG,1h 47min,Animation; Action; Adventure; ,21 December 2011 (USA),7.3,212112,497,https://www.imdb.com/title/tt0983193/reviews/_ajax?ref_=undefined&paginationKey=
tt2293640,Minions,2015,PG,1h 31min,Animation; Adventure; Comedy; ,10 July 2015 (USA),6.4,206432,352,https://www.imdb.com/title/tt2293640/reviews/_ajax?ref_=undefined&paginationKey=
tt1436562,Rio,2011,G,1h 36min,Animation; Adventure; Comedy; ,15 April 2011 (USA),6.9,201298,212,https://www.imdb.com/title/tt1436562/reviews/_ajax?ref_=undefined&paginationKey=
tt0844471,Cloudy with a Chance of Meatballs,2009,PG,1h 30min,Animation; Adventure; Comedy; ,18 September 2009 (USA),6.9,198668,183,https://www.imdb.com/title/tt0844471/reviews/_ajax?ref_=undefined&paginationKey=
tt0119282,Hercules,1997,G,1h 33min,Animation; Adventure; Comedy; ,27 June 1997 (USA),7.3,198490,218,https://www.imdb.com/title/tt0119282/reviews/_ajax?ref_=undefined&paginationKey=
tt0479952,Madagascar: Escape 2 Africa,2008,PG,1h 29min,Animation; Adventure; Comedy; ,7 November 2008 (USA),6.6,198485,144,https://www.imdb.com/title/tt0479952/reviews/_ajax?ref_=undefined&paginationKey=
tt0120855,Tarzan,1999,G,1h 28min,Animation; Adventure; ,18 June 1999 (USA),7.3,196820,296,https://www.imdb.com/title/tt0120855/reviews/_ajax?ref_=undefined&paginationKey=
tt6105098,The Lion King,2019,PG,1h 58min,Animation; Adventure; Drama; ,19 July 2019 (USA),6.9,195404,2871,https://www.imdb.com/title/tt6105098/reviews/_ajax?ref_=undefined&paginationKey=
tt0432283,Fantastic Mr. Fox,2009,PG,1h 27min,Animation; Adventure; Comedy; ,25 November 2009 (USA),7.9,191094,323,https://www.imdb.com/title/tt0432283/reviews/_ajax?ref_=undefined&paginationKey=
tt0327597,Coraline,2009,PG,1h 40min,Animation; Drama; ,6 February 2009 (USA),7.7,189260,375,https://www.imdb.com/title/tt0327597/reviews/_ajax?ref_=undefined&paginationKey=
tt0158983,"South Park: Bigger, Longer & Uncut",1999,R,1h 21min,Animation; Comedy; Fantasy; ,30 June 1999 (USA),7.7,189125,957,https://www.imdb.com/title/tt0158983/reviews/_ajax?ref_=undefined&paginationKey=
tt1667889,Ice Age: Continental Drift,2012,PG,1h 28min,Animation; Adventure; Comedy; ,13 July 2012 (USA),6.6,186465,152,https://www.imdb.com/title/tt1667889/reviews/_ajax?ref_=undefined&paginationKey=
tt0481499,The Croods,2013,PG,1h 38min,Animation; Action; Adventure; ,22 March 2013 (USA),7.2,185579,234,https://www.imdb.com/title/tt0481499/reviews/_ajax?ref_=undefined&paginationKey=
tt0397892,Bolt,2008,PG,1h 36min,Animation; Adventure; Comedy; ,21 November 2008 (USA),6.8,184675,214,https://www.imdb.com/title/tt0397892/reviews/_ajax?ref_=undefined&paginationKey=
tt1979376,Toy Story 4,2019,G,1h 40min,Animation; Adventure; Comedy; ,21 June 2019 (USA),7.8,184363,1271,https://www.imdb.com/title/tt1979376/reviews/_ajax?ref_=undefined&paginationKey=
tt0892791,Shrek Forever After,2010,PG,1h 33min,Animation; Adventure; Comedy; ,21 May 2010 (USA),6.3,179074,210,https://www.imdb.com/title/tt0892791/reviews/_ajax?ref_=undefined&paginationKey=
tt2709768,The Secret Life of Pets,2016,PG,1h 27min,Animation; Adventure; Comedy; ,8 July 2016 (USA),6.5,178058,333,https://www.imdb.com/title/tt2709768/reviews/_ajax?ref_=undefined&paginationKey=
tt0096438,Who Framed Roger Rabbit,1988,PG,1h 44min,Animation; Adventure; Comedy; ,22 June 1988 (USA),7.7,177334,286,https://www.imdb.com/title/tt0096438/reviews/_ajax?ref_=undefined&paginationKey=
tt0029583,Snow White and the Seven Dwarfs,1937,Approved,1h 23min,Animation; Fantasy; ,4 February 1938 (USA),7.6,175923,250,https://www.imdb.com/title/tt0029583/reviews/_ajax?ref_=undefined&paginationKey=
tt0120917,The Emperor's New Groove,2000,G,1h 18min,Animation; Adventure; Comedy; ,15 December 2000 (USA),7.3,173677,326,https://www.imdb.com/title/tt0120917/reviews/_ajax?ref_=undefined&paginationKey=
tt5311514,Your Name.,2016,PG,1h 46min,Animation; Drama; Fantasy; ,7 April 2017 (USA),8.4,173204,624,https://www.imdb.com/title/tt5311514/reviews/_ajax?ref_=undefined&paginationKey=
tt0461770,Enchanted,2007,PG,1h 47min,Animation; Comedy; ,21 November 2007 (USA),7.0,172996,419,https://www.imdb.com/title/tt0461770/reviews/_ajax?ref_=undefined&paginationKey=
tt0120630,Chicken Run,2000,G,1h 24min,Animation; Adventure; Comedy; ,23 June 2000 (USA),7.0,172974,388,https://www.imdb.com/title/tt0120630/reviews/_ajax?ref_=undefined&paginationKey=
tt1700841,Sausage Party,2016,R,1h 29min,Animation; Adventure; Comedy; ,12 August 2016 (USA),6.1,170630,544,https://www.imdb.com/title/tt1700841/reviews/_ajax?ref_=undefined&paginationKey=
tt0129167,The Iron Giant,1999,PG,1h 26min,Animation; Action; Adventure; ,6 August 1999 (USA),8.0,167070,577,https://www.imdb.com/title/tt0129167/reviews/_ajax?ref_=undefined&paginationKey=
tt0338348,The Polar Express,2004,G,1h 40min,Animation; Adventure; Comedy; ,10 November 2004 (USA),6.6,167034,521,https://www.imdb.com/title/tt0338348/reviews/_ajax?ref_=undefined&paginationKey=
tt0366548,Happy Feet,2006,PG,1h 48min,Animation; Adventure; Comedy; ,17 November 2006 (USA),6.4,165838,585,https://www.imdb.com/title/tt0366548/reviews/_ajax?ref_=undefined&paginationKey=
tt0114148,Pocahontas,1995,G,1h 21min,Animation; Adventure; Drama; ,23 June 1995 (USA),6.7,164719,262,https://www.imdb.com/title/tt0114148/reviews/_ajax?ref_=undefined&paginationKey=
tt0307453,Shark Tale,2004,PG,1h 30min,Animation; Adventure; Comedy; ,1 October 2004 (USA),6.0,162954,317,https://www.imdb.com/title/tt0307453/reviews/_ajax?ref_=undefined&paginationKey=
tt0275847,Lilo & Stitch,2002,PG,1h 25min,Animation; Adventure; Comedy; ,21 June 2002 (USA),7.2,162337,394,https://www.imdb.com/title/tt0275847/reviews/_ajax?ref_=undefined&paginationKey=
tt0061852,The Jungle Book,1967,G,1h 18min,Animation; Adventure; ,18 October 1967 (USA),7.6,161262,170,https://www.imdb.com/title/tt0061852/reviews/_ajax?ref_=undefined&paginationKey=
tt0978762,Mary and Max,2009,Not Rated,1h 32min,Animation; Comedy; Drama; ,9 April 2009 (Australia),8.1,159951,232,https://www.imdb.com/title/tt0978762/reviews/_ajax?ref_=undefined&paginationKey=
tt0442933,Beowulf,2007,PG-13,1h 55min,Animation; Action; Adventure; ,16 November 2007 (USA),6.2,159254,535,https://www.imdb.com/title/tt0442933/reviews/_ajax?ref_=undefined&paginationKey=
tt1277953,Madagascar 3: Europe's Most Wanted,2012,PG,1h 33min,Animation; Adventure; Comedy; ,8 June 2012 (USA),6.8,157811,187,https://www.imdb.com/title/tt1277953/reviews/_ajax?ref_=undefined&paginationKey=
tt0094625,Akira,1988,R,2h 4min,Animation; Drama; Sci-Fi; ,16 July 1988 (Japan),8.0,157623,526,https://www.imdb.com/title/tt0094625/reviews/_ajax?ref_=undefined&paginationKey=
tt0117705,Space Jam,1996,PG,1h 28min,Animation; Adventure; Comedy; ,15 November 1996 (USA),6.4,157470,184,https://www.imdb.com/title/tt0117705/reviews/_ajax?ref_=undefined&paginationKey=
tt0327084,Over the Hedge,2006,PG,1h 23min,Animation; Adventure; Comedy; ,19 May 2006 (USA),6.7,155579,292,https://www.imdb.com/title/tt0327084/reviews/_ajax?ref_=undefined&paginationKey=
tt1216475,Cars 2,2011,G,1h 46min,Animation; Adventure; Comedy; ,24 June 2011 (USA),6.1,153400,336,https://www.imdb.com/title/tt1216475/reviews/_ajax?ref_=undefined&paginationKey=
tt1446192,Rise of the Guardians,2012,PG,1h 37min,Animation; Action; Adventure; ,21 November 2012 (USA),7.3,152650,215,https://www.imdb.com/title/tt1446192/reviews/_ajax?ref_=undefined&paginationKey=
tt0055254,One Hundred and One Dalmatians,1961,G,1h 19min,Animation; Adventure; Comedy; ,25 January 1961 (USA),7.2,148001,138,https://www.imdb.com/title/tt0055254/reviews/_ajax?ref_=undefined&paginationKey=
tt0120587,Antz,1998,PG,1h 23min,Animation; Adventure; Comedy; ,2 October 1998 (USA),6.5,143835,307,https://www.imdb.com/title/tt0120587/reviews/_ajax?ref_=undefined&paginationKey=
tt0092067,Castle in the Sky,1986,PG,2h 5min,Animation; Adventure; Drama; ,2 August 1986 (Japan),8.0,143574,231,https://www.imdb.com/title/tt0092067/reviews/_ajax?ref_=undefined&paginationKey=
tt0892782,Monsters vs. Aliens,2009,PG,1h 34min,Animation; Action; Adventure; ,27 March 2009 (USA),6.4,143391,211,https://www.imdb.com/title/tt0892782/reviews/_ajax?ref_=undefined&paginationKey=
tt0087544,Nausicaä of the Valley of the Wind,1984,PG,1h 57min,Animation; Adventure; Fantasy; ,25 November 1987 (USA),8.1,142815,236,https://www.imdb.com/title/tt0087544/reviews/_ajax?ref_=undefined&paginationKey=
tt0042332,Cinderella,1950,G,1h 14min,Animation; Fantasy; ,4 March 1950 (USA),7.3,141190,154,https://www.imdb.com/title/tt0042332/reviews/_ajax?ref_=undefined&paginationKey=
tt0448694,Puss in Boots,2011,PG,1h 30min,Animation; Adventure; Comedy; ,28 October 2011 (USA),6.6,140720,154,https://www.imdb.com/title/tt0448694/reviews/_ajax?ref_=undefined&paginationKey=
tt0413300,Spider-Man 3,2007,PG-13,2h 19min,Action; Adventure; Sci-Fi; ,4 May 2007 (USA),6.2,486585,2061,https://www.imdb.com/title/tt0413300/reviews/_ajax?ref_=undefined&paginationKey=
tt1483013,Oblivion,2013,PG-13,2h 4min,Action; Adventure; Sci-Fi; ,19 April 2013 (USA),7.0,474456,1006,https://www.imdb.com/title/tt1483013/reviews/_ajax?ref_=undefined&paginationKey=
tt0376994,X-Men: The Last Stand,2006,PG-13,1h 44min,Action; Adventure; Sci-Fi; ,26 May 2006 (USA),6.7,473265,1955,https://www.imdb.com/title/tt0376994/reviews/_ajax?ref_=undefined&paginationKey=
tt0096874,Back to the Future Part II,1989,PG,1h 48min,Adventure; Comedy; Sci-Fi; ,22 November 1989 (USA),7.8,462381,412,https://www.imdb.com/title/tt0096874/reviews/_ajax?ref_=undefined&paginationKey=
tt1663662,Pacific Rim,2013,PG-13,2h 11min,Action; Adventure; Sci-Fi; ,12 July 2013 (USA),6.9,458119,1240,https://www.imdb.com/title/tt1663662/reviews/_ajax?ref_=undefined&paginationKey=
tt0458525,X-Men Origins: Wolverine,2009,PG-13,1h 47min,Action; Adventure; Sci-Fi; ,1 May 2009 (USA),6.6,457518,712,https://www.imdb.com/title/tt0458525/reviews/_ajax?ref_=undefined&paginationKey=
tt1408101,Star Trek Into Darkness,2013,PG-13,2h 12min,Action; Adventure; Sci-Fi; ,16 May 2013 (USA),7.7,457107,1243,https://www.imdb.com/title/tt1408101/reviews/_ajax?ref_=undefined&paginationKey=
tt0242653,The Matrix Revolutions,2003,R,2h 9min,Action; Sci-Fi; ,5 November 2003 (USA),6.8,437028,2126,https://www.imdb.com/title/tt0242653/reviews/_ajax?ref_=undefined&paginationKey=
tt0800080,The Incredible Hulk,2008,PG-13,1h 52min,Action; Adventure; Sci-Fi; ,13 June 2008 (USA),6.7,423889,797,https://www.imdb.com/title/tt0800080/reviews/_ajax?ref_=undefined&paginationKey=
tt0119116,The Fifth Element,1997,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,9 May 1997 (USA),7.7,423434,852,https://www.imdb.com/title/tt0119116/reviews/_ajax?ref_=undefined&paginationKey=
tt1430132,The Wolverine,2013,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,26 July 2013 (USA),6.7,420261,607,https://www.imdb.com/title/tt1430132/reviews/_ajax?ref_=undefined&paginationKey=
tt4154664,Captain Marvel,2019,PG-13,2h 3min,Action; Adventure; Sci-Fi; ,8 March 2019 (USA),6.9,417001,7184,https://www.imdb.com/title/tt4154664/reviews/_ajax?ref_=undefined&paginationKey=
